precision|recall|f1|pr_auc|detectados|tasa_detectada|variante|modelo|feature_principal|transformacion|latencia_ms|registros_test|fold|subpartida|registros_train|outlier_rate_test
0.5|0.07692307692307693|0.13333333333333333|0.24535809018567642|2|0.034482758620689655|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|18.179400000008172|58|2|1704101000-CHICLES Y GOMAS DE MASCAR RECUBIERTOS DE AZUCAR|232|0.22413793103448276
1.0|0.8461538461538461|0.9166666666666666|0.8806366047745358|11|0.1896551724137931|A_BASELINE|IQR sobre VU original|VU|sin transformacion|9.408199999597855|58|3|1704101000-CHICLES Y GOMAS DE MASCAR RECUBIERTOS DE AZUCAR|232|0.22413793103448276
1.0|0.3076923076923077|0.47058823529411764|0.46286472148541113|4|0.06896551724137931|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|10.447000000567641|58|3|1704101000-CHICLES Y GOMAS DE MASCAR RECUBIERTOS DE AZUCAR|232|0.22413793103448276
0.2|0.07692307692307693|0.1111111111111111|0.22228116710875334|5|0.08620689655172414|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|17.661300000327174|58|3|1704101000-CHICLES Y GOMAS DE MASCAR RECUBIERTOS DE AZUCAR|232|0.22413793103448276
1.0|0.9230769230769231|0.96|0.940318302387268|12|0.20689655172413793|A_BASELINE|IQR sobre VU original|VU|sin transformacion|10.343500000089989|58|4|1704101000-CHICLES Y GOMAS DE MASCAR RECUBIERTOS DE AZUCAR|232|0.22413793103448276
1.0|0.38461538461538464|0.5555555555555556|0.5225464190981433|5|0.08620689655172414|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|9.721000000354252|58|4|1704101000-CHICLES Y GOMAS DE MASCAR RECUBIERTOS DE AZUCAR|232|0.22413793103448276
0.5|0.23076923076923078|0.3157894736842105|0.28779840848806365|6|0.10344827586206896|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|16.985899999781395|58|4|1704101000-CHICLES Y GOMAS DE MASCAR RECUBIERTOS DE AZUCAR|232|0.22413793103448276
1.0|0.8333333333333334|0.9090909090909091|0.867816091954023|10|0.1724137931034483|A_BASELINE|IQR sobre VU original|VU|sin transformacion|9.853800000200863|58|5|1704101000-CHICLES Y GOMAS DE MASCAR RECUBIERTOS DE AZUCAR|232|0.20689655172413793
1.0|0.5|0.6666666666666666|0.603448275862069|6|0.10344827586206896|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|9.645800000726013|58|5|1704101000-CHICLES Y GOMAS DE MASCAR RECUBIERTOS DE AZUCAR|232|0.20689655172413793
0.0|0.0|0.0|0.20689655172413793|1|0.017241379310344827|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|17.97719999922265|58|5|1704101000-CHICLES Y GOMAS DE MASCAR RECUBIERTOS DE AZUCAR|232|0.20689655172413793
0.6666666666666666|1.0|0.8|0.6666666666666666|9|0.20454545454545456|A_BASELINE|IQR sobre VU original|VU|sin transformacion|9.726500000397209|44|1|1704109000-DEMAS CHICLES Y GOMAS DE MASCAR|173|0.13636363636363635
0.4|1.0|0.5714285714285714|0.4|15|0.3409090909090909|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|11.154499999975087|44|1|1704109000-DEMAS CHICLES Y GOMAS DE MASCAR|173|0.13636363636363635
0.0|0.0|0.0|0.13636363636363635|0|0.0|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|19.93419999962498|44|1|1704109000-DEMAS CHICLES Y GOMAS DE MASCAR|173|0.13636363636363635
0.8571428571428571|1.0|0.9230769230769231|0.8571428571428571|7|0.1590909090909091|A_BASELINE|IQR sobre VU original|VU|sin transformacion|11.548599999514408|44|2|1704109000-DEMAS CHICLES Y GOMAS DE MASCAR|173|0.13636363636363635
1.0|1.0|1.0|1.0|6|0.13636363636363635|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|11.136400000395952|44|2|1704109000-DEMAS CHICLES Y GOMAS DE MASCAR|173|0.13636363636363635
1.0|0.16666666666666666|0.2857142857142857|0.2803030303030303|1|0.022727272727272728|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|20.18610000050103|44|2|1704109000-DEMAS CHICLES Y GOMAS DE MASCAR|173|0.13636363636363635
0.6666666666666666|1.0|0.8|0.6666666666666666|9|0.20930232558139536|A_BASELINE|IQR sobre VU original|VU|sin transformacion|10.891999998420943|43|3|1704109000-DEMAS CHICLES Y GOMAS DE MASCAR|174|0.13953488372093023
0.75|1.0|0.8571428571428571|0.75|8|0.18604651162790697|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|11.536300000443589|43|3|1704109000-DEMAS CHICLES Y GOMAS DE MASCAR|174|0.13953488372093023
0.3333333333333333|0.16666666666666666|0.2222222222222222|0.17183462532299743|3|0.06976744186046512|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|19.928400000935653|43|3|1704109000-DEMAS CHICLES Y GOMAS DE MASCAR|174|0.13953488372093023
1.0|1.0|1.0|1.0|6|0.13953488372093023|A_BASELINE|IQR sobre VU original|VU|sin transformacion|12.01020000007702|43|4|1704109000-DEMAS CHICLES Y GOMAS DE MASCAR|174|0.13953488372093023
0.75|1.0|0.8571428571428571|0.75|8|0.18604651162790697|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|11.87709999976505|43|4|1704109000-DEMAS CHICLES Y GOMAS DE MASCAR|174|0.13953488372093023
0.0|0.0|0.0|0.13953488372093023|0|0.0|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|20.23390000067593|43|4|1704109000-DEMAS CHICLES Y GOMAS DE MASCAR|174|0.13953488372093023
0.625|1.0|0.7692307692307693|0.625|8|0.18604651162790697|A_BASELINE|IQR sobre VU original|VU|sin transformacion|10.08430000001681|43|5|1704109000-DEMAS CHICLES Y GOMAS DE MASCAR|174|0.11627906976744186
0.625|1.0|0.7692307692307693|0.625|8|0.18604651162790697|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|10.350099999413942|43|5|1704109000-DEMAS CHICLES Y GOMAS DE MASCAR|174|0.11627906976744186
1.0|0.2|0.3333333333333333|0.2930232558139535|1|0.023255813953488372|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|17.45689999916067|43|5|1704109000-DEMAS CHICLES Y GOMAS DE MASCAR|174|0.11627906976744186
0.75|0.8181818181818182|0.782608695652174|0.6421061145260434|48|0.1708185053380783|A_BASELINE|IQR sobre VU original|VU|sin transformacion|10.44739999997546|281|1|1704901000-BOMBONES, CARAMELOS CONFITES Y PASTILLAS, SIN CACAO|1120|0.15658362989323843
1.0|0.8863636363636364|0.9397590361445783|0.9041572306696862|39|0.1387900355871886|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|9.726899999805028|281|1|1704901000-BOMBONES, CARAMELOS CONFITES Y PASTILLAS, SIN CACAO|1120|0.15658362989323843
0.09090909090909091|0.022727272727272728|0.03636363636363636|0.1550910267345078|11|0.03914590747330961|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|18.764399999781745|281|1|1704901000-BOMBONES, CARAMELOS CONFITES Y PASTILLAS, SIN CACAO|1120|0.15658362989323843
0.9024390243902439|0.8409090909090909|0.8705882352941177|0.783869179600887|41|0.14642857142857144|A_BASELINE|IQR sobre VU original|VU|sin transformacion|10.56839999910153|280|2|1704901000-BOMBONES, CARAMELOS CONFITES Y PASTILLAS, SIN CACAO|1121|0.15714285714285714
1.0|0.75|0.8571428571428571|0.7892857142857143|33|0.11785714285714285|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|10.39649999984249|280|2|1704901000-BOMBONES, CARAMELOS CONFITES Y PASTILLAS, SIN CACAO|1121|0.15714285714285714
0.125|0.022727272727272728|0.038461538461538464|0.15641233766233767|8|0.02857142857142857|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|18.367199998465367|280|2|1704901000-BOMBONES, CARAMELOS CONFITES Y PASTILLAS, SIN CACAO|1121|0.15714285714285714
0.851063829787234|0.9090909090909091|0.8791208791208791|0.7879801050013815|47|0.16785714285714284|A_BASELINE|IQR sobre VU original|VU|sin transformacion|10.318700000425451|280|3|1704901000-BOMBONES, CARAMELOS CONFITES Y PASTILLAS, SIN CACAO|1121|0.15714285714285714
0.9736842105263158|0.8409090909090909|0.9024390243902439|0.8437799043062202|38|0.1357142857142857|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|10.025899999163812|280|3|1704901000-BOMBONES, CARAMELOS CONFITES Y PASTILLAS, SIN CACAO|1121|0.15714285714285714
0.18181818181818182|0.045454545454545456|0.07272727272727272|0.15826446280991735|11|0.039285714285714285|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|18.036999999822|280|3|1704901000-BOMBONES, CARAMELOS CONFITES Y PASTILLAS, SIN CACAO|1121|0.15714285714285714
0.9210526315789473|0.7954545454545454|0.8536585365853658|0.7647983595352016|38|0.1357142857142857|A_BASELINE|IQR sobre VU original|VU|sin transformacion|10.187100000621285|280|4|1704901000-BOMBONES, CARAMELOS CONFITES Y PASTILLAS, SIN CACAO|1121|0.15714285714285714
0.975|0.8863636363636364|0.9285714285714286|0.8820616883116883|40|0.14285714285714285|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|10.167200000068988|280|4|1704901000-BOMBONES, CARAMELOS CONFITES Y PASTILLAS, SIN CACAO|1121|0.15714285714285714
0.0|0.0|0.0|0.15714285714285714|9|0.03214285714285714|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|17.85120000022289|280|4|1704901000-BOMBONES, CARAMELOS CONFITES Y PASTILLAS, SIN CACAO|1121|0.15714285714285714
0.8181818181818182|0.8181818181818182|0.8181818181818182|0.6979929161747345|44|0.15714285714285714|A_BASELINE|IQR sobre VU original|VU|sin transformacion|9.891899999274756|280|5|1704901000-BOMBONES, CARAMELOS CONFITES Y PASTILLAS, SIN CACAO|1121|0.15714285714285714
0.9772727272727273|0.9772727272727273|0.9772727272727273|0.958633412042503|44|0.15714285714285714|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|10.076399999888963|280|5|1704901000-BOMBONES, CARAMELOS CONFITES Y PASTILLAS, SIN CACAO|1121|0.15714285714285714
0.25|0.022727272727272728|0.041666666666666664|0.15925324675324676|4|0.014285714285714285|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|18.117699999493198|280|5|1704901000-BOMBONES, CARAMELOS CONFITES Y PASTILLAS, SIN CACAO|1121|0.15714285714285714
0.0|0.0|0.0|0.0|0|0.0|A_BASELINE|IQR sobre VU original|VU|sin transformacion|9.228200000507059|54|1|1704909000-DEMAS ARTICULOS DE CONFITERIA SIN CACAO (INCL. CHOCOLATE BLANCO)|216|0.0
0.0|0.0|0.0|0.0|0|0.0|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|10.613800001010532|54|1|1704909000-DEMAS ARTICULOS DE CONFITERIA SIN CACAO (INCL. CHOCOLATE BLANCO)|216|0.0
0.0|0.0|0.0|0.0|0|0.0|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|18.831400000635767|54|1|1704909000-DEMAS ARTICULOS DE CONFITERIA SIN CACAO (INCL. CHOCOLATE BLANCO)|216|0.0
0.0|0.0|0.0|0.0|2|0.037037037037037035|A_BASELINE|IQR sobre VU original|VU|sin transformacion|11.548899999979767|54|2|1704909000-DEMAS ARTICULOS DE CONFITERIA SIN CACAO (INCL. CHOCOLATE BLANCO)|216|0.0
0.0|0.0|0.0|0.0|0|0.0|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|10.50299999951676|54|2|1704909000-DEMAS ARTICULOS DE CONFITERIA SIN CACAO (INCL. CHOCOLATE BLANCO)|216|0.0
0.0|0.0|0.0|0.0|0|0.0|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|17.329500000414555|54|2|1704909000-DEMAS ARTICULOS DE CONFITERIA SIN CACAO (INCL. CHOCOLATE BLANCO)|216|0.0
0.0|0.0|0.0|0.0|3|0.05555555555555555|A_BASELINE|IQR sobre VU original|VU|sin transformacion|9.638500001528882|54|3|1704909000-DEMAS ARTICULOS DE CONFITERIA SIN CACAO (INCL. CHOCOLATE BLANCO)|216|0.0
0.0|0.0|0.0|0.0|0|0.0|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|10.75440000022354|54|3|1704909000-DEMAS ARTICULOS DE CONFITERIA SIN CACAO (INCL. CHOCOLATE BLANCO)|216|0.0
0.0|0.0|0.0|0.0|0|0.0|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|19.67049999984738|54|3|1704909000-DEMAS ARTICULOS DE CONFITERIA SIN CACAO (INCL. CHOCOLATE BLANCO)|216|0.0
0.0|0.0|0.0|0.0|2|0.037037037037037035|A_BASELINE|IQR sobre VU original|VU|sin transformacion|11.452400000052876|54|4|1704909000-DEMAS ARTICULOS DE CONFITERIA SIN CACAO (INCL. CHOCOLATE BLANCO)|216|0.0
0.0|0.0|0.0|0.0|0|0.0|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|11.113500000647036|54|4|1704909000-DEMAS ARTICULOS DE CONFITERIA SIN CACAO (INCL. CHOCOLATE BLANCO)|216|0.0
0.0|0.0|0.0|0.0|1|0.018518518518518517|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|20.47379999930854|54|4|1704909000-DEMAS ARTICULOS DE CONFITERIA SIN CACAO (INCL. CHOCOLATE BLANCO)|216|0.0
0.0|0.0|0.0|0.0|7|0.12962962962962962|A_BASELINE|IQR sobre VU original|VU|sin transformacion|11.363699999492383|54|5|1704909000-DEMAS ARTICULOS DE CONFITERIA SIN CACAO (INCL. CHOCOLATE BLANCO)|216|0.0
0.0|0.0|0.0|0.0|0|0.0|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|12.09990000097605|54|5|1704909000-DEMAS ARTICULOS DE CONFITERIA SIN CACAO (INCL. CHOCOLATE BLANCO)|216|0.0
0.0|0.0|0.0|0.0|0|0.0|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|24.85250000063388|54|5|1704909000-DEMAS ARTICULOS DE CONFITERIA SIN CACAO (INCL. CHOCOLATE BLANCO)|216|0.0
0.6785714285714286|0.76|0.7169811320754716|0.5332581453634087|28|0.08187134502923976|A_BASELINE|IQR sobre VU original|VU|sin transformacion|11.106100000688457|342|1|1801001900-CACAO EN GRANO, ENTERO O PARTIDO, CRUDO|1367|0.07309941520467836
0.5208333333333334|1.0|0.684931506849315|0.5208333333333334|48|0.14035087719298245|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|11.718899999323185|342|1|1801001900-CACAO EN GRANO, ENTERO O PARTIDO, CRUDO|1367|0.07309941520467836
0.0|0.0|0.0|0.07309941520467836|3|0.008771929824561403|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|21.067699999548495|342|1|1801001900-CACAO EN GRANO, ENTERO O PARTIDO, CRUDO|1367|0.07309941520467836
0.6666666666666666|1.0|0.8|0.6666666666666666|39|0.11403508771929824|A_BASELINE|IQR sobre VU original|VU|sin transformacion|11.067800000091665|342|2|1801001900-CACAO EN GRANO, ENTERO O PARTIDO, CRUDO|1367|0.07602339181286549
0.41935483870967744|1.0|0.5909090909090909|0.41935483870967744|62|0.18128654970760233|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|9.979399999792804|342|2|1801001900-CACAO EN GRANO, ENTERO O PARTIDO, CRUDO|1367|0.07602339181286549
0.16666666666666666|0.038461538461538464|0.0625|0.07950967161493477|6|0.017543859649122806|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|18.736900001385948|342|2|1801001900-CACAO EN GRANO, ENTERO O PARTIDO, CRUDO|1367|0.07602339181286549
0.6666666666666666|1.0|0.8|0.6666666666666666|39|0.11403508771929824|A_BASELINE|IQR sobre VU original|VU|sin transformacion|10.28740000037942|342|3|1801001900-CACAO EN GRANO, ENTERO O PARTIDO, CRUDO|1367|0.07602339181286549
0.5306122448979592|1.0|0.6933333333333334|0.5306122448979592|49|0.14327485380116958|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|13.690299998415867|342|3|1801001900-CACAO EN GRANO, ENTERO O PARTIDO, CRUDO|1367|0.07602339181286549
0.125|0.038461538461538464|0.058823529411764705|0.07790710751237066|8|0.023391812865497075|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|18.56199999929231|342|3|1801001900-CACAO EN GRANO, ENTERO O PARTIDO, CRUDO|1367|0.07602339181286549
0.6486486486486487|0.9230769230769231|0.7619047619047619|0.604600551968973|37|0.10818713450292397|A_BASELINE|IQR sobre VU original|VU|sin transformacion|9.944400000676978|342|4|1801001900-CACAO EN GRANO, ENTERO O PARTIDO, CRUDO|1367|0.07602339181286549
0.4406779661016949|1.0|0.611764705882353|0.4406779661016949|59|0.17251461988304093|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|10.260799999741721|342|4|1801001900-CACAO EN GRANO, ENTERO O PARTIDO, CRUDO|1367|0.07602339181286549
0.0|0.0|0.0|0.07602339181286549|6|0.017543859649122806|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|20.048899999892456|342|4|1801001900-CACAO EN GRANO, ENTERO O PARTIDO, CRUDO|1367|0.07602339181286549
0.6111111111111112|0.88|0.7213114754098361|0.5465754317367221|36|0.10557184750733138|A_BASELINE|IQR sobre VU original|VU|sin transformacion|10.266299999784678|341|5|1801001900-CACAO EN GRANO, ENTERO O PARTIDO, CRUDO|1368|0.07331378299120235
0.45454545454545453|1.0|0.625|0.45454545454545453|55|0.16129032258064516|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|10.209300000497024|341|5|1801001900-CACAO EN GRANO, ENTERO O PARTIDO, CRUDO|1368|0.07331378299120235
0.0|0.0|0.0|0.07331378299120235|3|0.008797653958944282|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|18.172000000049593|341|5|1801001900-CACAO EN GRANO, ENTERO O PARTIDO, CRUDO|1368|0.07331378299120235
0.0|0.0|0.0|0.05263157894736842|2|0.03508771929824561|A_BASELINE|IQR sobre VU original|VU|sin transformacion|9.69479999912437|57|1|1801002000-CACAO EN GRANO, ENTERO O PARTIDO, TOSTADO|227|0.05263157894736842
0.6|1.0|0.75|0.6|5|0.08771929824561403|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|9.54980000096839|57|1|1801002000-CACAO EN GRANO, ENTERO O PARTIDO, TOSTADO|227|0.05263157894736842
0.0|0.0|0.0|0.05263157894736842|0|0.0|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|17.145399999208166|57|1|1801002000-CACAO EN GRANO, ENTERO O PARTIDO, TOSTADO|227|0.05263157894736842
1.0|0.5|0.6666666666666666|0.5175438596491229|1|0.017543859649122806|A_BASELINE|IQR sobre VU original|VU|sin transformacion|9.684900000138441|57|2|1801002000-CACAO EN GRANO, ENTERO O PARTIDO, TOSTADO|227|0.03508771929824561
1.0|1.0|1.0|1.0|2|0.03508771929824561|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|9.312199999840232|57|2|1801002000-CACAO EN GRANO, ENTERO O PARTIDO, TOSTADO|227|0.03508771929824561
0.0|0.0|0.0|0.03508771929824561|0|0.0|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|16.289600000163773|57|2|1801002000-CACAO EN GRANO, ENTERO O PARTIDO, TOSTADO|227|0.03508771929824561
1.0|0.5|0.6666666666666666|0.5175438596491229|1|0.017543859649122806|A_BASELINE|IQR sobre VU original|VU|sin transformacion|9.806800000660587|57|3|1801002000-CACAO EN GRANO, ENTERO O PARTIDO, TOSTADO|227|0.03508771929824561
1.0|1.0|1.0|1.0|2|0.03508771929824561|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|9.194399999614689|57|3|1801002000-CACAO EN GRANO, ENTERO O PARTIDO, TOSTADO|227|0.03508771929824561
0.0|0.0|0.0|0.03508771929824561|0|0.0|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|17.136700000264682|57|3|1801002000-CACAO EN GRANO, ENTERO O PARTIDO, TOSTADO|227|0.03508771929824561
0.0|0.0|0.0|0.03508771929824561|0|0.0|A_BASELINE|IQR sobre VU original|VU|sin transformacion|9.867599999779486|57|4|1801002000-CACAO EN GRANO, ENTERO O PARTIDO, TOSTADO|227|0.03508771929824561
1.0|1.0|1.0|1.0|2|0.03508771929824561|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|9.279699999751756|57|4|1801002000-CACAO EN GRANO, ENTERO O PARTIDO, TOSTADO|227|0.03508771929824561
0.0|0.0|0.0|0.03508771929824561|0|0.0|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|16.835400001582457|57|4|1801002000-CACAO EN GRANO, ENTERO O PARTIDO, TOSTADO|227|0.03508771929824561
0.0|0.0|0.0|0.03571428571428571|1|0.017857142857142856|A_BASELINE|IQR sobre VU original|VU|sin transformacion|9.654400000727037|56|5|1801002000-CACAO EN GRANO, ENTERO O PARTIDO, TOSTADO|228|0.03571428571428571
0.5|1.0|0.6666666666666666|0.5|4|0.07142857142857142|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|9.734699999171426|56|5|1801002000-CACAO EN GRANO, ENTERO O PARTIDO, TOSTADO|228|0.03571428571428571
0.0|0.0|0.0|0.03571428571428571|0|0.0|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|16.785300000265124|56|5|1801002000-CACAO EN GRANO, ENTERO O PARTIDO, TOSTADO|228|0.03571428571428571
1.0|0.5|0.6666666666666666|0.6428571428571428|2|0.14285714285714285|A_BASELINE|IQR sobre VU original|VU|sin transformacion|9.382399999594782|14|1|1802000000-CASCARA, PELICULAS Y DEMAS RESIDUOS DE CACAO.|53|0.2857142857142857
1.0|0.5|0.6666666666666666|0.6428571428571428|2|0.14285714285714285|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|10.276900000462774|14|1|1802000000-CASCARA, PELICULAS Y DEMAS RESIDUOS DE CACAO.|53|0.2857142857142857
1.0|0.25|0.4|0.4642857142857143|1|0.07142857142857142|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|17.083400000046822|14|1|1802000000-CASCARA, PELICULAS Y DEMAS RESIDUOS DE CACAO.|53|0.2857142857142857
1.0|0.75|0.8571428571428571|0.8214285714285714|3|0.21428571428571427|A_BASELINE|IQR sobre VU original|VU|sin transformacion|9.689499998785323|14|2|1802000000-CASCARA, PELICULAS Y DEMAS RESIDUOS DE CACAO.|53|0.2857142857142857
1.0|0.75|0.8571428571428571|0.8214285714285714|3|0.21428571428571427|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|9.62470000013127|14|2|1802000000-CASCARA, PELICULAS Y DEMAS RESIDUOS DE CACAO.|53|0.2857142857142857
0.0|0.0|0.0|0.2857142857142857|0|0.0|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|17.511099998955615|14|2|1802000000-CASCARA, PELICULAS Y DEMAS RESIDUOS DE CACAO.|53|0.2857142857142857
1.0|0.25|0.4|0.4807692307692308|1|0.07692307692307693|A_BASELINE|IQR sobre VU original|VU|sin transformacion|12.03920000079961|13|3|1802000000-CASCARA, PELICULAS Y DEMAS RESIDUOS DE CACAO.|54|0.3076923076923077
0.0|0.0|0.0|0.3076923076923077|0|0.0|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|11.04020000093442|13|3|1802000000-CASCARA, PELICULAS Y DEMAS RESIDUOS DE CACAO.|54|0.3076923076923077
1.0|0.25|0.4|0.4807692307692308|1|0.07692307692307693|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|17.253800000617048|13|3|1802000000-CASCARA, PELICULAS Y DEMAS RESIDUOS DE CACAO.|54|0.3076923076923077
1.0|0.6666666666666666|0.8|0.7435897435897436|2|0.15384615384615385|A_BASELINE|IQR sobre VU original|VU|sin transformacion|9.457299998757662|13|4|1802000000-CASCARA, PELICULAS Y DEMAS RESIDUOS DE CACAO.|54|0.23076923076923078
1.0|0.3333333333333333|0.5|0.4871794871794872|1|0.07692307692307693|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|9.621100000003935|13|4|1802000000-CASCARA, PELICULAS Y DEMAS RESIDUOS DE CACAO.|54|0.23076923076923078
0.0|0.0|0.0|0.23076923076923078|1|0.07692307692307693|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|16.619999998511048|13|4|1802000000-CASCARA, PELICULAS Y DEMAS RESIDUOS DE CACAO.|54|0.23076923076923078
1.0|1.0|1.0|1.0|3|0.23076923076923078|A_BASELINE|IQR sobre VU original|VU|sin transformacion|9.197100000164937|13|5|1802000000-CASCARA, PELICULAS Y DEMAS RESIDUOS DE CACAO.|54|0.23076923076923078
1.0|0.6666666666666666|0.8|0.7435897435897436|2|0.15384615384615385|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|9.343599998828722|13|5|1802000000-CASCARA, PELICULAS Y DEMAS RESIDUOS DE CACAO.|54|0.23076923076923078
0.0|0.0|0.0|0.23076923076923078|0|0.0|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|17.85070000005362|13|5|1802000000-CASCARA, PELICULAS Y DEMAS RESIDUOS DE CACAO.|54|0.23076923076923078
0.0|0.0|0.0|0.0425531914893617|0|0.0|A_BASELINE|IQR sobre VU original|VU|sin transformacion|9.738800001287018|94|1|1803100000-PASTA DE CACAO SIN DESGRASAR|374|0.0425531914893617
1.0|1.0|1.0|1.0|4|0.0425531914893617|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|9.374900000693742|94|1|1803100000-PASTA DE CACAO SIN DESGRASAR|374|0.0425531914893617
0.0|0.0|0.0|0.0425531914893617|0|0.0|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|17.481899998529116|94|1|1803100000-PASTA DE CACAO SIN DESGRASAR|374|0.0425531914893617
0.0|0.0|0.0|0.0425531914893617|0|0.0|A_BASELINE|IQR sobre VU original|VU|sin transformacion|9.360699999888311|94|2|1803100000-PASTA DE CACAO SIN DESGRASAR|374|0.0425531914893617
1.0|1.0|1.0|1.0|4|0.0425531914893617|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|9.135099999184604|94|2|1803100000-PASTA DE CACAO SIN DESGRASAR|374|0.0425531914893617
0.0|0.0|0.0|0.0425531914893617|0|0.0|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|17.40590000008524|94|2|1803100000-PASTA DE CACAO SIN DESGRASAR|374|0.0425531914893617
0.0|0.0|0.0|0.0425531914893617|0|0.0|A_BASELINE|IQR sobre VU original|VU|sin transformacion|10.3940999997576|94|3|1803100000-PASTA DE CACAO SIN DESGRASAR|374|0.0425531914893617
1.0|1.0|1.0|1.0|4|0.0425531914893617|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|9.700599999632686|94|3|1803100000-PASTA DE CACAO SIN DESGRASAR|374|0.0425531914893617
